age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
32,Self-emp-not-inc,138614,11th,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,1,0,United-States,<=50K
30,Self-emp-not-inc,135467,HS-grad,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,0,India,<=50K
25,Private,110429,Assoc-voc,Never-married,Adm-clerical,Husband,White,Female,0,1,0,United-States,>50K
30,Self-emp-not-inc,141803,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1,0,United-States,>50K
27,Private,116132,Bachelors,Never-married,Adm-clerical,Husband,White,Female,0,1,0,United-States,<=50K
29,State-gov,188279,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,India,<=50K
32,Self-emp-not-inc,172951,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Female,0,1,2,India,<=50K
29,State-gov,143117,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Male,0,1,0,United-States,<=50K
27,Self-emp-not-inc,124504,Bachelors,Married-civ-spouse,Other-service,Husband,White,Female,0,0,0,United-States,>50K
28,Private,132762,Bachelors,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,1,0,United-States,>50K
33,Self-emp-not-inc,172892,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,0,1,0,United-States,>50K
26,Private,140983,11th,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,1,0,Haiti,>50K
25,Self-emp-not-inc,106087,11th,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1,0,India,>50K
33,Self-emp-not-inc,179884,Bachelors,Married-civ-spouse,Sales,Husband,White,Female,0,0,0,United-States,<=50K
29,Federal-gov,120093,Assoc-voc,Never-married,Adm-clerical,Husband,White,Male,1,1,0,Haiti,<=50K
32,Local-gov,175040,HS-grad,Never-married,Other-service,Husband,White,Male,1,1,2,United-States,<=50K
30,Local-gov,167896,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,1,1,0,United-States,<=50K
31,Federal-gov,162471,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,0,1,2,United-States,>50K
29,Self-emp-not-inc,134121,Bachelors,Married-civ-spouse,Sales,Husband,Black,Female,0,1,2,United-States,<=50K
25,Self-emp-not-inc,132005,HS-grad,Never-married,Tech-support,Husband,White,Male,1,1,0,United-States,>50K
28,Self-emp-not-inc,108843,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Female,0,1,0,India,<=50K
30,Self-emp-not-inc,145117,HS-grad,Married-civ-spouse,Tech-support,Husband,Black,Male,0,1,0,United-States,>50K
29,Self-emp-not-inc,148974,11th,Married-civ-spouse,Other-service,Husband,White,Female,0,1,0,United-States,<=50K
31,Self-emp-not-inc,183286,Assoc-acdm,Married-civ-spouse,Sales,Own-child,White,Male,0,1,0,United-States,<=50K
19,State-gov,224287,Bachelors,Never-married,Other-service,Husband,White,Female,0,0,0,United-States,<=50K
27,Self-emp-not-inc,133264,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Male,0,1,0,United-States,<=50K
24,Private,130692,Some-college,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,1,0,United-States,<=50K
26,Federal-gov,183014,HS-grad,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,1,2,United-States,<=50K
30,Federal-gov,151465,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,0,India,<=50K
29,Self-emp-not-inc,160271,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,2,India,>50K
30,Self-emp-not-inc,179957,Some-college,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,1,2,United-States,<=50K
28,Self-emp-not-inc,170610,11th,Never-married,Sales,Husband,White,Female,0,1,0,El-Salvador,>50K
32,Private,146853,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,0,United-States,>50K
21,State-gov,132176,Bachelors,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,1,0,United-States,<=50K
27,Self-emp-not-inc,135391,Assoc-voc,Never-married,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
29,Self-emp-not-inc,163371,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
30,Self-emp-not-inc,177906,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,0,1,0,United-States,<=50K
20,Self-emp-not-inc,91023,11th,Divorced,Machine-op-inspct,Not-in-family,White,Male,1,1,2,India,>50K
31,Local-gov,202767,Assoc-acdm,Never-married,Craft-repair,Husband,White,Female,0,0,0,India,>50K
26,Self-emp-not-inc,151712,Bachelors,Never-married,Craft-repair,Husband,Black,Female,0,1,2,Puerto-Rico,>50K
30,Self-emp-not-inc,146031,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
24,Self-emp-not-inc,185622,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,0,United-States,<=50K
33,State-gov,145755,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,0,United-States,>50K
31,Self-emp-not-inc,123728,HS-grad,Never-married,Tech-support,Husband,White,Female,0,1,0,United-States,>50K
26,State-gov,112732,HS-grad,Never-married,Craft-repair,Own-child,White,Male,1,1,2,India,<=50K
30,Self-emp-not-inc,162825,Bachelors,Never-married,Craft-repair,Husband,Black,Female,1,0,0,United-States,>50K
27,Self-emp-not-inc,129739,HS-grad,Married-civ-spouse,Other-service,Husband,White,Female,1,1,0,United-States,<=50K
26,Private,125120,Assoc-voc,Never-married,Other-service,Not-in-family,White,Female,0,1,2,India,>50K
35,Self-emp-not-inc,163068,Bachelors,Married-civ-spouse,Other-service,Husband,Black,Male,0,1,2,Vietnam,>50K
16,Private,80551,11th,Never-married,Sales,Not-in-family,Black,Female,0,1,0,Nicaragua,>50K
31,Self-emp-not-inc,154267,Bachelors,Never-married,Adm-clerical,Husband,Black,Female,1,1,0,United-States,>50K
16,Federal-gov,218895,Some-college,Widowed,Other-service,Husband,White,Male,0,1,0,United-States,>50K
30,Self-emp-not-inc,145787,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,1,1,0,United-States,<=50K
33,Self-emp-inc,157978,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,>50K
32,Self-emp-not-inc,172342,Bachelors,Never-married,Tech-support,Husband,Black,Female,0,1,0,United-States,<=50K
23,State-gov,204831,Some-college,Never-married,Priv-house-serv,Husband,Black,Female,0,0,2,United-States,>50K
34,Self-emp-inc,177485,Bachelors,Married-civ-spouse,Priv-house-serv,Husband,White,Female,1,1,0,United-States,<=50K
30,Self-emp-not-inc,159018,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,1,0,United-States,<=50K
23,Self-emp-not-inc,124252,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Female,1,1,2,India,>50K
28,Self-emp-not-inc,148102,HS-grad,Never-married,Craft-repair,Not-in-family,White,Female,0,1,0,United-States,>50K
28,Self-emp-not-inc,195043,Assoc-acdm,Never-married,Priv-house-serv,Husband,White,Male,1,1,0,Mexico,>50K
22,Self-emp-not-inc,228588,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,2,Puerto-Rico,<=50K
27,Private,131705,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,1,0,United-States,<=50K
24,Federal-gov,106262,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,0,1,2,India,>50K
23,Self-emp-not-inc,87100,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,1,2,India,<=50K
31,Federal-gov,141244,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,0,India,<=50K
30,Self-emp-not-inc,132183,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Female,0,1,2,Haiti,<=50K
23,Self-emp-not-inc,113138,11th,Married-civ-spouse,Other-service,Not-in-family,Black,Male,0,1,2,United-States,<=50K
28,State-gov,131874,Assoc-acdm,Never-married,Machine-op-inspct,Own-child,White,Female,0,1,2,India,<=50K
27,Self-emp-not-inc,139637,Assoc-voc,Never-married,Priv-house-serv,Husband,White,Male,0,0,0,India,<=50K
31,Self-emp-not-inc,185658,Bachelors,Married-civ-spouse,Sales,Husband,White,Female,0,0,0,United-States,<=50K
29,Self-emp-not-inc,203827,11th,Never-married,Tech-support,Husband,White,Male,0,0,0,India,<=50K
30,Self-emp-not-inc,164807,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,<=50K
29,State-gov,185155,Some-college,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,1,0,United-States,>50K
27,Private,137838,Masters,Never-married,Adm-clerical,Husband,Black,Female,0,1,0,United-States,<=50K
30,Self-emp-not-inc,177873,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
32,Self-emp-not-inc,124898,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,United-States,<=50K
30,Local-gov,207283,Some-college,Married-civ-spouse,Other-service,Husband,White,Female,1,1,0,Puerto-Rico,>50K
31,Self-emp-not-inc,154885,11th,Married-civ-spouse,Other-service,Husband,White,Female,0,1,0,United-States,>50K
31,State-gov,148216,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,1,1,0,United-States,<=50K
33,Self-emp-not-inc,140080,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Female,0,1,2,United-States,<=50K
33,Self-emp-not-inc,167687,HS-grad,Married-civ-spouse,Other-service,Husband,White,Female,0,0,0,United-States,>50K
32,Local-gov,189075,Assoc-voc,Never-married,Sales,Husband,White,Male,1,1,0,United-States,<=50K
26,Self-emp-not-inc,165385,HS-grad,Never-married,Machine-op-inspct,Husband,White,Female,0,1,0,India,>50K
29,Self-emp-not-inc,135501,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,1,2,India,<=50K
30,State-gov,183889,HS-grad,Never-married,Other-service,Own-child,White,Male,1,1,2,India,<=50K
28,Private,142040,HS-grad,Never-married,Craft-repair,Husband,White,Male,0,1,2,United-States,>50K
34,Self-emp-not-inc,132568,Bachelors,Never-married,Sales,Husband,White,Female,0,1,2,United-States,<=50K
21,Private,137125,HS-grad,Never-married,Machine-op-inspct,Husband,White,Male,0,1,2,India,<=50K
32,Private,160880,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,1,0,United-States,>50K
23,Self-emp-not-inc,93739,Masters,Divorced,Sales,Own-child,White,Female,0,1,2,India,<=50K
33,Self-emp-not-inc,157508,Bachelors,Never-married,Other-service,Husband,White,Male,0,1,0,United-States,>50K
29,State-gov,153166,Assoc-acdm,Married-civ-spouse,Other-service,Husband,Black,Male,0,1,2,United-States,<=50K
31,Self-emp-not-inc,159157,Bachelors,Married-civ-spouse,Farming-fishing,Husband,Black,Female,0,1,0,United-States,>50K
33,Self-emp-not-inc,157683,Bachelors,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,1,0,United-States,<=50K
27,Private,115784,11th,Never-married,Sales,Own-child,White,Male,0,1,0,United-States,<=50K
33,Local-gov,181306,Bachelors,Never-married,Other-service,Husband,White,Female,0,1,2,United-States,>50K
34,Self-emp-not-inc,162729,Bachelors,Never-married,Sales,Own-child,White,Male,1,1,0,United-States,<=50K
24,Private,103421,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,2,India,<=50K
19,Self-emp-not-inc,87799,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,0,1,0,India,>50K
27,State-gov,178289,11th,Married-civ-spouse,Sales,Husband,White,Female,1,1,0,United-States,>50K
25,Self-emp-not-inc,182664,Bachelors,Never-married,Machine-op-inspct,Husband,White,Female,0,1,0,India,<=50K
33,Self-emp-not-inc,138964,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,2,United-States,<=50K
29,Self-emp-not-inc,187133,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,1,2,India,<=50K
32,Self-emp-inc,177103,Some-college,Never-married,Sales,Husband,Black,Female,0,1,0,India,<=50K
32,State-gov,185603,Some-college,Married-civ-spouse,Other-service,Husband,White,Female,0,0,2,United-States,<=50K
30,Local-gov,151228,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,1,1,2,United-States,<=50K
20,Private,104872,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,1,1,0,Nicaragua,>50K
24,Private,88475,11th,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,1,0,Nicaragua,>50K
27,Self-emp-not-inc,136363,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1,0,Mexico,<=50K
26,Self-emp-not-inc,137386,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,1,1,2,United-States,<=50K
29,Self-emp-not-inc,116205,Bachelors,Married-civ-spouse,Other-service,Own-child,White,Female,1,1,2,United-States,<=50K
21,Federal-gov,199810,Bachelors,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,0,United-States,<=50K
33,Self-emp-not-inc,158268,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,0,1,0,United-States,<=50K
24,Self-emp-not-inc,157331,Bachelors,Never-married,Other-service,Husband,White,Female,0,1,2,India,>50K
29,Self-emp-not-inc,149748,Bachelors,Married-civ-spouse,Sales,Own-child,White,Female,0,1,0,India,>50K
18,Federal-gov,250558,9th,Never-married,Exec-managerial,Husband,Black,Male,0,0,2,Mexico,<=50K
28,State-gov,159862,HS-grad,Never-married,Craft-repair,Husband,White,Male,0,1,0,United-States,<=50K
32,Self-emp-not-inc,156178,11th,Never-married,Craft-repair,Not-in-family,Black,Female,1,1,2,United-States,<=50K
25,Self-emp-not-inc,119786,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Female,0,1,0,United-States,<=50K
27,Private,149100,HS-grad,Never-married,Prof-specialty,Wife,White,Female,0,1,0,India,>50K
26,Self-emp-not-inc,156337,11th,Married-civ-spouse,Other-service,Husband,White,Female,0,1,0,United-States,>50K
31,Private,139514,Some-college,Never-married,Adm-clerical,Husband,White,Female,0,0,0,United-States,>50K
29,Federal-gov,167861,HS-grad,Married-civ-spouse,Priv-house-serv,Husband,White,Male,1,0,0,India,<=50K
26,Local-gov,193539,9th,Never-married,Sales,Husband,Black,Female,0,0,2,United-States,<=50K
31,Self-emp-not-inc,154091,11th,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,1,2,United-States,<=50K
33,Self-emp-not-inc,120756,Assoc-voc,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,1,0,United-States,<=50K
35,State-gov,156327,HS-grad,Never-married,Machine-op-inspct,Husband,White,Male,0,1,0,United-States,<=50K
33,Self-emp-not-inc,157301,Assoc-voc,Married-civ-spouse,Sales,Unmarried,Black,Female,0,1,0,India,<=50K
26,Self-emp-not-inc,133767,Bachelors,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,0,Nicaragua,>50K
31,Self-emp-not-inc,138484,Bachelors,Married-civ-spouse,Other-service,Husband,White,Female,0,0,0,United-States,<=50K
23,Private,112680,11th,Married-civ-spouse,Protective-serv,Husband,White,Female,0,1,2,United-States,>50K
28,Self-emp-not-inc,142868,Assoc-voc,Married-civ-spouse,Other-service,Husband,Black,Female,0,1,0,United-States,<=50K
27,Federal-gov,218963,Some-college,Never-married,Other-service,Husband,Black,Male,0,1,0,United-States,>50K
27,Self-emp-not-inc,173423,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,1,0,United-States,<=50K
25,State-gov,117112,HS-grad,Never-married,Craft-repair,Own-child,Black,Female,0,1,0,India,<=50K
29,Self-emp-not-inc,149063,Assoc-acdm,Never-married,Craft-repair,Husband,White,Male,0,1,0,United-States,<=50K
32,Self-emp-not-inc,158630,11th,Married-civ-spouse,Sales,Own-child,White,Male,0,1,0,India,<=50K
27,Self-emp-not-inc,119781,Assoc-voc,Never-married,Tech-support,Husband,White,Female,0,1,2,United-States,<=50K
21,Private,84916,Bachelors,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,2,Nicaragua,<=50K
30,Private,116719,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,1,1,2,United-States,>50K
23,Self-emp-not-inc,82860,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,0,1,0,Nicaragua,<=50K
33,Self-emp-not-inc,162752,HS-grad,Married-civ-spouse,Tech-support,Husband,Black,Female,1,1,0,United-States,<=50K
25,Self-emp-not-inc,148687,HS-grad,Never-married,Machine-op-inspct,Husband,White,Female,0,0,2,United-States,>50K
29,Private,117263,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Female,0,1,0,Nicaragua,<=50K
30,Federal-gov,164739,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,>50K
27,Self-emp-not-inc,206008,Bachelors,Never-married,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
34,Private,174309,Some-college,Married-civ-spouse,Other-service,Husband,White,Female,0,1,0,United-States,>50K
31,Self-emp-not-inc,182674,Bachelors,Never-married,Farming-fishing,Husband,White,Female,0,1,0,Puerto-Rico,>50K
30,Private,126919,Bachelors,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,0,1,0,United-States,<=50K
27,Private,129047,Bachelors,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,0,Haiti,<=50K
26,Self-emp-not-inc,117570,HS-grad,Never-married,Other-service,Not-in-family,White,Male,1,1,2,United-States,<=50K
28,Private,135495,Bachelors,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,1,1,0,United-States,>50K
27,Private,114410,Assoc-acdm,Never-married,Sales,Husband,White,Female,0,1,0,India,<=50K
25,Private,118012,Assoc-voc,Divorced,Prof-specialty,Own-child,White,Male,0,1,0,India,>50K
24,State-gov,109028,Bachelors,Married-civ-spouse,Craft-repair,Unmarried,White,Male,1,0,0,United-States,<=50K
26,Federal-gov,127649,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1,0,United-States,<=50K
23,Private,106335,11th,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,1,0,India,>50K
30,Local-gov,156134,Some-college,Never-married,Other-service,Husband,White,Female,0,1,0,United-States,<=50K
30,Self-emp-not-inc,168701,Assoc-acdm,Never-married,Sales,Husband,Black,Female,0,1,0,United-States,<=50K
30,Private,139134,Assoc-acdm,Never-married,Machine-op-inspct,Husband,White,Male,0,1,0,India,>50K
27,Private,117055,11th,Never-married,Adm-clerical,Own-child,White,Male,1,1,2,Nicaragua,>50K
27,Local-gov,200927,Bachelors,Never-married,Craft-repair,Own-child,White,Female,0,1,0,United-States,>50K
35,Self-emp-not-inc,163985,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,1,1,0,United-States,<=50K
28,Private,130732,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,0,1,2,India,<=50K
31,Federal-gov,205404,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1,0,United-States,>50K
27,Private,118217,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,1,0,India,<=50K
36,Self-emp-inc,194821,Some-college,Never-married,Priv-house-serv,Husband,White,Male,0,1,0,United-States,>50K
29,State-gov,114468,Bachelors,Married-civ-spouse,Other-service,Husband,White,Female,0,1,0,United-States,<=50K
26,Private,132592,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0,1,0,India,<=50K
23,Self-emp-not-inc,121841,Masters,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,2,India,<=50K
32,State-gov,164758,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,1,2,Vietnam,>50K
22,Self-emp-not-inc,97745,Assoc-voc,Married-civ-spouse,Adm-clerical,Own-child,White,Female,1,1,2,India,<=50K
28,Self-emp-not-inc,143131,HS-grad,Never-married,Machine-op-inspct,Husband,Black,Female,0,1,0,India,>50K
29,Federal-gov,192713,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,0,United-States,<=50K
27,Self-emp-not-inc,135194,11th,Separated,Craft-repair,Husband,White,Male,1,1,0,India,<=50K
28,Self-emp-not-inc,172458,Bachelors,Never-married,Other-service,Husband,White,Male,0,1,0,United-States,>50K
24,Private,98330,11th,Never-married,Sales,Wife,White,Male,0,1,2,India,>50K
28,Self-emp-not-inc,153661,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Female,0,1,0,United-States,<=50K
